"Number of students entered for an extended project (diploma) by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution type,Qualification,Subject,Number entered,Grade A*,Grade A,Grade B,Grade C,Grade D,Grade E,No results
Calderdale,107562,"Calder High School, A Specialist Technology College",Foundation School,Extended Project (Diploma),Study Skills,7,1,0,1,3,2,0,0
Calderdale,107565,Ryburn Valley High School,Foundation School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Calderdale,107583,Rishworth School,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,108057,Allerton High School,Community School,Extended Project (Diploma),Study Skills,14,0,2,3,6,2,0,1
Leeds,108064,Temple Moor High School Science College,Foundation School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,108076,Roundhay School,Community School,Extended Project (Diploma),Study Skills,19,2,8,7,1,0,1,0
Leeds,108079,Pudsey Grangefield School,Foundation School,Extended Project (Diploma),Study Skills,8,1,2,2,2,1,0,0
Leeds,108085,Guiseley School,Community School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,108087,Priesthorpe School,Foundation School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,108088,Wetherby High School,Foundation School,Extended Project (Diploma),Study Skills,25,1,0,4,7,5,6,2
Leeds,108090,Brigshaw High School and Language College,Foundation School,Extended Project (Diploma),Study Skills,19,1,3,6,9,0,0,0
Leeds,108091,Boston Spa School,Foundation School,Extended Project (Diploma),Study Skills,6,2,1,1,2,0,0,0
Leeds,108104,Gateways School,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leeds,108113,The Grammar School At Leeds,Independent School,Extended Project (Diploma),Study Skills,36,23,7,1,5,0,0,0
Leeds,108114,Woodhouse Grove School,Independent School,Extended Project (Diploma),Study Skills,14,7,5,1,1,0,0,0
Leeds,108117,Fulneck School,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wakefield,108303,Silcoates School,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wakefield,108305,Wakefield Girls' High School,Independent School,Extended Project (Diploma),Study Skills,12,6,2,3,0,1,0,0
Wakefield,108306,Queen Elizabeth Grammar School,Independent School,Extended Project (Diploma),Study Skills,14,4,6,2,2,0,0,0
Gateshead,108405,Charles Thorp Comprehensive School,Community School,Extended Project (Diploma),Study Skills,12,2,3,5,0,1,0,1
Gateshead,108407,Heworth Grange Comprehensive School,Community School,Extended Project (Diploma),Study Skills,7,3,1,2,1,0,0,0
Gateshead,108420,Emmanuel College,City Technology College,Extended Project (Diploma),Study Skills,9,2,0,2,3,1,1,0
Newcastle upon Tyne,108524,Walbottle Campus,Community School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Newcastle upon Tyne,108542,Westfield School,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Newcastle upon Tyne,108544,Newcastle School for Boys,Independent School,Extended Project (Diploma),Study Skills,12,0,1,5,4,2,0,0
Newcastle upon Tyne,108547,Dame Allan's Senior School,Independent School,Extended Project (Diploma),Study Skills,6,1,2,2,1,0,0,0
Newcastle upon Tyne,108549,Royal Grammar School,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Tyneside,108640,Burnside Business and Enterprise College,Community School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Tyneside,108641,Churchill Community College,Foundation School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Tyneside,108642,Monkseaton  High School,Foundation School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
South Tyneside,108726,Harton Technology College,Community School,Extended Project (Diploma),Study Skills,7,0,1,2,1,2,1,0
"Bristol, City of",109278,Ashton Park School,Foundation School,Extended Project (Diploma),Study Skills,18,0,0,1,1,5,6,5
South Gloucestershire,109296,Patchway Community College,Community School,Extended Project (Diploma),Study Skills,17,3,9,5,0,0,0,0
South Gloucestershire,109300,Sir Bernard Lovell School,Foundation School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bath and North East Somerset,109306,Chew Valley School,Foundation School,Extended Project (Diploma),Study Skills,10,2,3,2,0,2,1,0
North Somerset,109317,St Katherine's School,Community School,Extended Project (Diploma),Study Skills,16,1,3,4,2,2,2,2
South Gloucestershire,109318,Hanham High School,Community School,Extended Project (Diploma),Study Skills,8,1,2,0,3,0,1,1
South Gloucestershire,109319,Brimsham Green School,Community School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
South Gloucestershire,109320,Mangotsfield School,Community School,Extended Project (Diploma),Study Skills,11,0,0,1,3,5,0,2
South Gloucestershire,109322,The Grange School and Sports College,Community School,Extended Project (Diploma),Study Skills,18,0,1,4,5,1,3,4
South Gloucestershire,109324,Chipping Sodbury School,Foundation School,Extended Project (Diploma),Study Skills,18,3,1,6,5,3,0,0
South Gloucestershire,109325,Marlwood School,Voluntary Controlled School,Extended Project (Diploma),Study Skills,7,0,2,0,3,1,1,0
"Bristol, City of",109327,St Mary Redcliffe and Temple School,Voluntary Aided School,Extended Project (Diploma),Study Skills,46,14,16,10,6,0,0,0
"Bristol, City of",109335,Clifton High School,Independent School,Extended Project (Diploma),Study Skills,6,3,1,1,1,0,0,0
"Bristol, City of",109336,Colston's School,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bath and North East Somerset,109346,Kingswood School,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bath and North East Somerset,109347,Prior Park College,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bath and North East Somerset,109348,Royal High School GDST,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bath and North East Somerset,109360,Monkton Senior School,Independent School,Extended Project (Diploma),Study Skills,8,6,2,0,0,0,0,0
"Bristol, City of",109369,Bristol Grammar School,Independent School,Extended Project (Diploma),Study Skills,19,10,3,3,2,1,0,0
"Bristol, City of",109370,Queen Elizabeth's Hospital,Independent School,Extended Project (Diploma),Study Skills,9,1,5,2,1,0,0,0
"Bristol, City of",109371,The Red Maids' School,Independent School,Extended Project (Diploma),Study Skills,15,0,7,3,2,2,1,0
"Bristol, City of",109372,Redland High School for Girls,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bath and North East Somerset,109374,King Edward's School,Independent School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Central Bedfordshire,109669,Sandy Upper School,Foundation School,Extended Project (Diploma),Study Skills,9,0,1,3,2,1,2,0
Bedford,109690,Biddenham Upper School and Sports College,Foundation School,Extended Project (Diploma),Study Skills,18,0,5,5,1,3,4,0
Luton,109699,Cardinal Newman Catholic School A Specialist Science College,Voluntary Aided School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bedford,109718,Bedford School,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bedford,109727,Bedford Girls' School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bedford,109728,Bedford Modern School,Independent School,Extended Project (Diploma),Study Skills,13,1,5,7,0,0,0,0
Bracknell Forest,110047,The Brakenhale School,Community School,Extended Project (Diploma),Study Skills,6,0,1,0,0,1,2,2
West Berkshire,110048,The Willink School,Community School,Extended Project (Diploma),Study Skills,14,1,7,4,0,1,0,1
West Berkshire,110050,John O'Gaunt School,Community School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Windsor and Maidenhead,110051,Newlands Girls' School,Community School,Extended Project (Diploma),Study Skills,7,1,5,1,0,0,0,0
Windsor and Maidenhead,110057,Windsor Girls' School,Community School,Extended Project (Diploma),Study Skills,11,0,1,3,1,3,1,2
Wokingham,110059,St Crispin's School,Community School,Extended Project (Diploma),Study Skills,23,4,10,4,3,1,0,1
Wokingham,110060,The Emmbrook School,Community School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wokingham,110062,The Bulmershe School,Community School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Berkshire,110063,Little Heath School,Voluntary Aided School,Extended Project (Diploma),Study Skills,19,4,6,6,1,0,1,1
Bracknell Forest,110068,Sandhurst School,Community School,Extended Project (Diploma),Study Skills,15,1,3,3,2,1,5,0
Bracknell Forest,110069,Garth Hill College,Community School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wokingham,110070,Waingels College,Community School,Extended Project (Diploma),Study Skills,6,5,1,0,0,0,0,0
West Berkshire,110102,The Downs School,Foundation School,Extended Project (Diploma),Study Skills,14,3,6,2,0,1,0,2
Reading,110107,Blessed Hugh Faringdon Catholic School,Voluntary Aided School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Reading,110110,Leighton Park School,Independent School,Extended Project (Diploma),Study Skills,10,3,3,1,2,0,1,0
Reading,110111,St Joseph's College,Independent School,Extended Project (Diploma),Study Skills,6,1,1,1,1,2,0,0
Windsor and Maidenhead,110119,St George's School,Independent School,Extended Project (Diploma),Study Skills,12,5,2,3,0,1,0,1
West Berkshire,110121,Bradfield College,Independent School,Extended Project (Diploma),Study Skills,40,9,14,11,5,1,0,0
Bracknell Forest,110125,Wellington College,Independent School,Extended Project (Diploma),Study Skills,51,8,20,14,6,1,2,0
West Berkshire,110128,St Gabriel's School,Independent School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Berkshire,110132,Pangbourne College,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wokingham,110137,Bearwood College,Independent School,Extended Project (Diploma),Study Skills,13,2,2,2,1,2,3,1
Wokingham,110151,Reading Blue Coat School,Independent School,Extended Project (Diploma),Study Skills,14,3,3,4,4,0,0,0
Windsor and Maidenhead,110153,Claires Court Schools,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bracknell Forest,110159,LVS Ascot,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Buckinghamshire,110488,The Grange School,Foundation School,Extended Project (Diploma),Study Skills,6,0,0,0,1,2,2,1
Buckinghamshire,110508,The Wye Valley School,Community School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Buckinghamshire,110516,St Michael's Catholic School,Voluntary Aided School,Extended Project (Diploma),Study Skills,6,0,0,0,0,3,1,2
Milton Keynes,110517,St Paul's Catholic School,Voluntary Aided School,Extended Project (Diploma),Study Skills,20,6,5,5,3,1,0,0
Milton Keynes,110526,Stantonbury Campus,Foundation School,Extended Project (Diploma),Study Skills,11,0,1,0,4,3,0,3
Buckinghamshire,110528,Beaconsfield High School,Foundation School,Extended Project (Diploma),Study Skills,23,3,8,8,3,1,0,0
Milton Keynes,110531,Lord Grey School,Foundation School,Extended Project (Diploma),Study Skills,14,0,1,0,2,6,3,2
Buckinghamshire,110533,The Cottesloe School,Foundation School,Extended Project (Diploma),Study Skills,6,0,1,2,1,1,1,0
Buckinghamshire,110536,Akeley Wood Senior School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Buckinghamshire,110548,Stowe School,Independent School,Extended Project (Diploma),Study Skills,15,2,4,2,3,0,0,4
Peterborough,110882,Ken Stimpson Community School,Community School,Extended Project (Diploma),Study Skills,13,0,3,3,1,4,1,1
Peterborough,110910,The Peterborough School,Independent School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cambridgeshire,110912,St Mary's School,Independent School,Extended Project (Diploma),Study Skills,8,0,1,1,2,3,1,0
Cambridgeshire,110916,The King's School Ely,Independent School,Extended Project (Diploma),Study Skills,7,0,3,2,1,0,1,0
Cambridgeshire,110923,The Perse School,Independent School,Extended Project (Diploma),Study Skills,20,11,4,5,0,0,0,0
Cambridgeshire,110925,Kimbolton School,Independent School,Extended Project (Diploma),Study Skills,6,2,1,1,1,1,0,0
Cambridgeshire,110930,Mander Portman Woodward,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cheshire East,111419,Malbank School and Sixth Form College,Foundation School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cheshire West and Chester,111422,Upton-by-Chester High School,Foundation School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cheshire East,111436,Poynton High School,Community School,Extended Project (Diploma),Study Skills,20,11,5,1,3,0,0,0
Cheshire West and Chester,111440,Helsby High School,Community School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cheshire East,111443,Wilmslow High School,Community School,Extended Project (Diploma),Study Skills,20,6,4,5,3,1,0,1
Warrington,111447,Bridgewater High School,Community School,Extended Project (Diploma),Study Skills,10,2,5,1,0,2,0,0
Cheshire West and Chester,111450,St Nicholas Catholic High School,Voluntary Aided School,Extended Project (Diploma),Study Skills,14,4,2,2,1,4,1,0
Halton,111457,Saints Peter and Paul Catholic College,Voluntary Aided School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cheshire West and Chester,111471,The Grange School,Independent School,Extended Project (Diploma),Study Skills,33,28,5,0,0,0,0,0
Cheshire East,111473,The King's School In Macclesfield,Independent School,Extended Project (Diploma),Study Skills,41,1,16,19,2,3,0,0
Cheshire East,111478,Alderley Edge School for Girls,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cheshire West and Chester,111484,Abbey Gate College,Independent School,Extended Project (Diploma),Study Skills,6,0,4,0,2,0,0,0
Cheshire West and Chester,111485,The King's School,Independent School,Extended Project (Diploma),Study Skills,24,7,11,3,2,0,0,1
Cheshire West and Chester,111486,The Queen's School,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hartlepool,111756,The English Martyrs School and Sixth Form College,Voluntary Aided School,Extended Project (Diploma),Study Skills,8,1,1,4,1,0,0,1
Stockton-on-Tees,111768,Teesside High School,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockton-on-Tees,111769,Yarm School,Independent School,Extended Project (Diploma),Study Skills,15,7,4,3,1,0,0,0
Cornwall,112041,Torpoint Community College,Foundation School,Extended Project (Diploma),Study Skills,24,0,0,6,9,5,2,2
Cornwall,112043,Helston Community College,Foundation School,Extended Project (Diploma),Study Skills,13,3,5,2,3,0,0,0
Cornwall,112054,Redruth School,Foundation School,Extended Project (Diploma),Study Skills,20,5,1,3,0,7,4,0
Cornwall,112061,Liskeard School and Community College,Foundation School,Extended Project (Diploma),Study Skills,29,0,5,15,2,6,1,0
Cornwall,112076,Truro School,Independent School,Extended Project (Diploma),Study Skills,10,4,4,1,1,0,0,0
Cumbria,112379,The Lakes School,Community School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cumbria,112381,Cockermouth School,Community School,Extended Project (Diploma),Study Skills,13,3,2,3,2,1,2,0
Cumbria,112385,Ulverston Victoria High School,Community School,Extended Project (Diploma),Study Skills,12,2,5,5,0,0,0,0
Cumbria,112396,Whitehaven School,Community School,Extended Project (Diploma),Study Skills,14,0,0,0,11,2,1,0
Cumbria,112398,St Benedict's Catholic High School,Voluntary Aided School,Extended Project (Diploma),Study Skills,16,0,1,1,8,6,0,0
Cumbria,112451,Sedbergh School,Independent School,Extended Project (Diploma),Study Skills,25,3,5,5,4,0,1,7
Derbyshire,112930,Swanwick Hall School,Community School,Extended Project (Diploma),Study Skills,26,0,7,4,3,4,4,4
Derbyshire,112935,Wilsthorpe Community School,Community School,Extended Project (Diploma),Study Skills,13,0,0,3,5,3,2,0
Derbyshire,112936,New Mills School Business & Enterprise College,Community School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Derbyshire,112939,Aldercar Community Language College,Community School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Derbyshire,112943,Eckington School,Community School,Extended Project (Diploma),Study Skills,10,0,0,0,2,2,3,3
