Number of students passing a BTEC certificate by institution subject and grade achieved,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,
Kent,130725,North West Kent College of Technology,General Further Education College,BTEC Certificate Level 3,Tourism,1,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Acting Skills,6,0,0,2,4,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Art & Design,1,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Business Studies,4,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Dance: General,2,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Health Studies,3,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Public Services,2,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Speech & Drama,1,Supp,Supp,Supp,Supp,,
Medway,130726,MidKent College,General Further Education College,BTEC Certificate Level 3,Sports Studies,4,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Art & Design,5,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Building / Construction Operations (General / Combined),1,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Dance: General,1,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Engineering Studies,1,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Fashion / Textiles Design,1,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Interactive Video,1,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Music Studies (General),1,Supp,Supp,Supp,Supp,,
Kent,130727,West Kent and Ashford College,General Further Education College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Kent,130728,East Kent College,General Further Education College,BTEC Certificate Level 3,Art & Design,2,Supp,Supp,Supp,Supp,,
Kent,130728,East Kent College,General Further Education College,BTEC Certificate Level 3,Environmental Conservation / Policies,1,Supp,Supp,Supp,Supp,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Animal Husbandry: Specific Animals,41,28,5,7,1,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Applied Sciences,35,5,2,8,20,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Art & Design,70,2,5,5,58,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Building / Construction Operations (General / Combined),7,1,0,1,5,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Business Studies,50,9,8,11,22,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,15,9,1,2,3,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Dance: General,3,Supp,Supp,Supp,Supp,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Engineering Studies,27,0,0,0,27,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Environmental Conservation / Policies,12,2,0,1,9,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Graphic Design,9,2,3,2,2,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Health Studies,56,10,12,11,23,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Law / Legal Studies,40,6,15,15,4,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Multimedia,71,3,2,16,50,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Music Studies (General),2,Supp,Supp,Supp,Supp,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Preparation for Work,1,Supp,Supp,Supp,Supp,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Public Services,38,9,1,2,26,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Speech & Drama,10,5,2,2,1,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Sports / Movement Science,8,0,2,2,4,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Sports Studies,33,0,0,1,32,,
Kent,130730,Canterbury College,General Further Education College,BTEC Certificate Level 3,Tourism,15,3,3,3,6,,
Kent,130733,Hadlow College,Agriculture and Horticulture College,BTEC Certificate Level 3,Self Development,1,Supp,Supp,Supp,Supp,,
Lancashire,130735,Burnley College,General Further Education College,BTEC Certificate Level 3,Multimedia,1,Supp,Supp,Supp,Supp,,
Lancashire,130735,Burnley College,General Further Education College,BTEC Certificate Level 3,Music Studies (General),1,Supp,Supp,Supp,Supp,,
Lancashire,130735,Burnley College,General Further Education College,BTEC Certificate Level 3,Music Technology (Electronic),1,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130736,Blackburn College,General Further Education College,BTEC Certificate Level 3,Finance / Accounting (General),3,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130736,Blackburn College,General Further Education College,BTEC Certificate Level 3,Multimedia,1,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130736,Blackburn College,General Further Education College,BTEC Certificate Level 3,Music Technology (Electronic),1,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130736,Blackburn College,General Further Education College,BTEC Certificate Level 3,Systems / Network Management,2,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130736,Blackburn College,General Further Education College,BTEC Certificate Level 3,Tourism,1,Supp,Supp,Supp,Supp,,
Lancashire,130737,Lancaster and Morecambe College,General Further Education College,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Lancashire,130737,Lancaster and Morecambe College,General Further Education College,BTEC Certificate Level 3,Childcare Skills,5,Supp,Supp,Supp,Supp,,
Lancashire,130737,Lancaster and Morecambe College,General Further Education College,BTEC Certificate Level 3,Fashion / Textiles Design,1,Supp,Supp,Supp,Supp,,
Lancashire,130737,Lancaster and Morecambe College,General Further Education College,BTEC Certificate Level 3,Public Services,1,Supp,Supp,Supp,Supp,,
Lancashire,130737,Lancaster and Morecambe College,General Further Education College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Blackpool,130739,Blackpool and the Fylde College,General Further Education College,BTEC Certificate Level 3,Engineering Studies,40,13,7,16,4,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Acting Skills,4,Supp,Supp,Supp,Supp,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Acting: Music Theatre,8,0,0,0,8,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Art & Design,8,0,0,0,8,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Computer Appreciation / Introduction,21,12,1,1,7,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Dance: General,1,Supp,Supp,Supp,Supp,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Fashion / Textiles Design,4,Supp,Supp,Supp,Supp,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Graphic Design,7,0,0,0,7,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Multimedia,11,1,0,1,9,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Music Studies (General),7,0,1,4,2,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Photography,5,Supp,Supp,Supp,Supp,,
Lancashire,130740,Preston College,Tertiary College,BTEC Certificate Level 3,Speech & Drama,2,Supp,Supp,Supp,Supp,,
Lancashire,130741,Runshaw College,Tertiary College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Lancashire,130743,Myerscough College,General Further Education College (Special),BTEC Certificate Level 3,Applied Sciences,1,Supp,Supp,Supp,Supp,,
Lancashire,130743,Myerscough College,General Further Education College (Special),BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Lancashire,130743,Myerscough College,General Further Education College (Special),BTEC Certificate Level 3,Sports Studies,6,0,0,0,6,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Acting: Music Theatre,1,Supp,Supp,Supp,Supp,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Applied Sciences,48,33,3,7,5,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Art & Design,1,Supp,Supp,Supp,Supp,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Business Studies,33,25,6,0,2,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Computer Appreciation / Introduction,72,37,14,13,8,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Dance: General,12,12,0,0,0,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Finance / Accounting (General),5,Supp,Supp,Supp,Supp,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Law / Legal Studies,2,Supp,Supp,Supp,Supp,,
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Sports Studies,22,20,1,1,0,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Acting Skills,5,Supp,Supp,Supp,Supp,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Acting: Music Theatre,9,8,1,0,0,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Applied Sciences,17,11,4,2,0,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Business Studies,2,Supp,Supp,Supp,Supp,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Computer Appreciation / Introduction,18,18,0,0,0,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Dance: General,11,8,2,1,0,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Health Studies,5,Supp,Supp,Supp,Supp,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Law / Legal Studies,1,Supp,Supp,Supp,Supp,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Multimedia,12,2,5,5,0,,
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130746,St Mary's College,Further Education Sector Institution,BTEC Certificate Level 3,Acting: Music Theatre,3,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130746,St Mary's College,Further Education Sector Institution,BTEC Certificate Level 3,Computer Appreciation / Introduction,20,1,2,6,11,,
Blackburn with Darwen,130746,St Mary's College,Further Education Sector Institution,BTEC Certificate Level 3,Law / Legal Studies,22,0,1,11,10,,
Blackburn with Darwen,130746,St Mary's College,Further Education Sector Institution,BTEC Certificate Level 3,Multimedia,5,Supp,Supp,Supp,Supp,,
Blackburn with Darwen,130746,St Mary's College,Further Education Sector Institution,BTEC Certificate Level 3,Music Studies (General),10,0,1,8,1,,
Blackburn with Darwen,130746,St Mary's College,Further Education Sector Institution,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Leicestershire,130747,Stephenson College,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Leicestershire,130748,Loughborough College,General Further Education College,BTEC Certificate Level 3,Hospitality / Catering Studies,1,Supp,Supp,Supp,Supp,,
Leicestershire,130748,Loughborough College,General Further Education College,BTEC Certificate Level 3,Public Services,1,Supp,Supp,Supp,Supp,,
Leicestershire,130748,Loughborough College,General Further Education College,BTEC Certificate Level 3,Sports Studies,22,0,0,1,21,,
Leicestershire,130750,South Leicestershire College,General Further Education College,BTEC Certificate Level 3,Applied Sciences,1,Supp,Supp,Supp,Supp,,
Leicestershire,130750,South Leicestershire College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Leicestershire,130750,South Leicestershire College,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Leicestershire,130750,South Leicestershire College,General Further Education College,BTEC Certificate Level 3,Sports Studies,2,Supp,Supp,Supp,Supp,,
Leicestershire,130750,South Leicestershire College,General Further Education College,BTEC Certificate Level 3,Stage Management,1,Supp,Supp,Supp,Supp,,
Leicestershire,130754,Brooksby Melton College,General Further Education College (Special),BTEC Certificate Level 3,Multimedia,3,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Acting Skills,5,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Acting: Music Theatre,4,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Applied Sciences,30,8,3,9,10,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Art & Design,6,2,3,1,0,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Business Studies,17,0,4,3,10,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Dance: General,3,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Finance / Accounting (General),30,0,11,6,13,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Graphic Design,6,2,1,2,1,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Law / Legal Studies,44,9,1,11,23,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Lighting (Theatre),2,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Multimedia,24,2,5,10,7,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Music Studies (General),1,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Music Technology (Electronic),8,2,0,1,5,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Photography,7,4,0,2,1,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Public Services,35,14,2,8,11,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Set Design (Theatre),2,Supp,Supp,Supp,Supp,,
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Leicester,130756,Wyggeston and Queen Elizabeth I College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Acting Skills,5,Supp,Supp,Supp,Supp,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Applied Sciences,10,1,1,4,4,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Business Studies,33,7,1,4,21,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Computer Appreciation / Introduction,29,3,10,9,7,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Health Studies,17,7,3,3,4,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Law / Legal Studies,16,4,2,2,8,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Multimedia,7,0,0,1,6,,
Leicester,130757,Regent College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Sports Studies,6,0,0,1,5,,
Lincolnshire,130759,Grantham College,General Further Education College,BTEC Certificate Level 3,Speech & Drama,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130760,New College Stamford,General Further Education College,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130760,New College Stamford,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130760,New College Stamford,General Further Education College,BTEC Certificate Level 3,Sports / Movement Science,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130761,Boston College,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130761,Boston College,General Further Education College,BTEC Certificate Level 3,Multimedia,4,Supp,Supp,Supp,Supp,,
Lincolnshire,130761,Boston College,General Further Education College,BTEC Certificate Level 3,Photography,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Acting Skills,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Art & Design,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Dance: General,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Engineering Studies,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Fashion / Textiles Design,12,0,0,0,12,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Graphic Design,21,0,0,0,21,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Law / Legal Studies,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Photography,25,0,0,0,25,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Public Services,1,Supp,Supp,Supp,Supp,,
Lincolnshire,130762,Lincoln College,General Further Education College,BTEC Certificate Level 3,Sports / Movement Science,1,Supp,Supp,Supp,Supp,,
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Finance / Accounting (General),2,Supp,Supp,Supp,Supp,,
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Food Preparation (General),13,0,0,0,13,,
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Hospitality / Catering Studies,9,0,2,0,7,,
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Speech & Drama,1,Supp,Supp,Supp,Supp,,
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Tourism,1,Supp,Supp,Supp,Supp,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Applied Sciences,5,Supp,Supp,Supp,Supp,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Business Studies,3,Supp,Supp,Supp,Supp,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Computer Appreciation / Introduction,4,Supp,Supp,Supp,Supp,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Law / Legal Studies,1,Supp,Supp,Supp,Supp,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Multimedia,30,8,7,9,6,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Music Technology (Electronic),9,1,2,5,1,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Speech & Drama,5,Supp,Supp,Supp,Supp,,
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Northamptonshire,130769,Northampton College,General Further Education College,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Northamptonshire,130769,Northampton College,General Further Education College,BTEC Certificate Level 3,Business Studies,2,Supp,Supp,Supp,Supp,,
Northamptonshire,130769,Northampton College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,7,3,2,0,2,,
Northamptonshire,130769,Northampton College,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Northamptonshire,130769,Northampton College,General Further Education College,BTEC Certificate Level 3,Music Studies (General),2,Supp,Supp,Supp,Supp,,
Northamptonshire,130769,Northampton College,General Further Education College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Art: Specific Techniques,7,0,0,0,7,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Business Studies,2,Supp,Supp,Supp,Supp,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Graphic Design,15,0,0,0,15,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Health Studies,2,Supp,Supp,Supp,Supp,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Photography,7,0,0,0,7,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,BTEC Certificate Level 3,Theatrical Makeup,6,3,0,2,1,,
Northamptonshire,130772,Moulton College,Agriculture and Horticulture College,BTEC Certificate Level 3,Sports Studies,5,Supp,Supp,Supp,Supp,,
Northamptonshire,130772,Moulton College,Agriculture and Horticulture College,BTEC Certificate Level 3,Tourism,1,Supp,Supp,Supp,Supp,,
Northumberland,130773,Northumberland College,General Further Education College,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Northumberland,130773,Northumberland College,General Further Education College,BTEC Certificate Level 3,Art & Design,1,Supp,Supp,Supp,Supp,,
Northumberland,130773,Northumberland College,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Northumberland,130773,Northumberland College,General Further Education College,BTEC Certificate Level 3,Hospitality / Catering Studies,2,Supp,Supp,Supp,Supp,,
Northumberland,130773,Northumberland College,General Further Education College,BTEC Certificate Level 3,Systems / Network Management,1,Supp,Supp,Supp,Supp,,
Nottingham,130776,New College Nottingham,General Further Education College,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Nottingham,130776,New College Nottingham,General Further Education College,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Nottingham,130776,New College Nottingham,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Nottingham,130776,New College Nottingham,General Further Education College,BTEC Certificate Level 3,Health Studies,21,13,3,4,1,,
Nottingham,130776,New College Nottingham,General Further Education College,BTEC Certificate Level 3,Music Studies (General),1,Supp,Supp,Supp,Supp,,
Nottingham,130776,New College Nottingham,General Further Education College,BTEC Certificate Level 3,Public Services,11,1,0,3,7,,
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,BTEC Certificate Level 3,Fine Art,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,BTEC Certificate Level 3,Music Technology (Electronic),1,Supp,Supp,Supp,Supp,,
Nottinghamshire,130779,North Nottinghamshire College,General Further Education College,BTEC Certificate Level 3,Music Technology (Electronic),5,Supp,Supp,Supp,Supp,,
Nottinghamshire,130779,North Nottinghamshire College,General Further Education College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,130783,Central College Nottingham,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,130783,Central College Nottingham,General Further Education College,BTEC Certificate Level 3,Health Studies,3,Supp,Supp,Supp,Supp,,
Nottinghamshire,130783,Central College Nottingham,General Further Education College,BTEC Certificate Level 3,Sports Studies,5,Supp,Supp,Supp,Supp,,
Nottingham,130787,Bilborough College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
Oxfordshire,130789,The Henley College,Sixth Form Centre / Consortia,BTEC Certificate Level 3,Sports Studies,10,1,0,0,9,,
Oxfordshire,130793,Abingdon and Witney College,General Further Education College,BTEC Certificate Level 3,Childcare Skills,1,Supp,Supp,Supp,Supp,,
Oxfordshire,130793,Abingdon and Witney College,General Further Education College,BTEC Certificate Level 3,Engineering Studies,2,Supp,Supp,Supp,Supp,,
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,BTEC Certificate Level 3,Art & Design,1,Supp,Supp,Supp,Supp,,
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,BTEC Certificate Level 3,Lighting (Theatre),1,Supp,Supp,Supp,Supp,,
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,BTEC Certificate Level 3,Multimedia,4,Supp,Supp,Supp,Supp,,
