"Number of students passing a BTEC diploma by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution Type,Qualification,Subject,Number passed ,Double Distinction Star,Distinction star Distinction,Double Distinction,Distinction Merit,Double Merit,Merit Pass,Double pass
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Fashion / Textiles Design,7,2,2,2,1,0,0,0
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Health Studies,36,31,2,2,0,1,0,0
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Multimedia,33,8,10,5,10,0,0,0
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Music Studies (General),15,13,2,0,0,0,0,0
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Speech & Drama,22,13,6,2,1,0,0,0
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports / Movement Science,27,21,1,3,1,0,1,0
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,43,20,7,5,0,5,3,3
Blackpool,130744,The Blackpool Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Tourism,20,12,4,2,1,1,0,0
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Art & Design,21,5,6,6,3,1,0,0
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Business Studies,20,11,3,2,4,0,0,0
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,7,7,0,0,0,0,0,0
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Health Studies,30,30,0,0,0,0,0,0
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Speech & Drama,8,4,4,0,0,0,0,0
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Sports Studies,12,12,0,0,0,0,0,0
Lancashire,130745,Cardinal Newman College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Tourism,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Blackburn with Darwen,130746,St Mary's College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicestershire,130747,Stephenson College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,7,0,0,0,0,0,0,7
Leicestershire,130747,Stephenson College,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicestershire,130747,Stephenson College,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicestershire,130748,Loughborough College,General Further Education College,Pearson BTEC Level 3 Diploma,Beauty Therapy,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicestershire,130748,Loughborough College,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,29,8,3,2,2,3,0,11
Leicestershire,130748,Loughborough College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicestershire,130748,Loughborough College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports / Movement Science,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicestershire,130748,Loughborough College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,26,0,1,2,1,5,6,11
Leicestershire,130748,Loughborough College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,8,1,1,1,2,2,1,0
Leicestershire,130750,South Leicestershire College,General Further Education College,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicestershire,130754,Brooksby Melton College,General Further Education College (Special),Pearson BTEC Level 3 Diploma,Business Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Acting Skills,7,2,1,1,1,2,0,0
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Applied Sciences,11,2,1,1,1,2,1,3
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Art & Design,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Business Studies,14,0,1,4,4,1,1,3
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,7,2,1,3,0,0,0,1
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Dance: General,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Music Studies (General),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Speech & Drama,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130755,Gateway Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Tourism,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Leicester,130756,Wyggeston and Queen Elizabeth I College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,15,3,1,4,0,2,2,3
Leicester,130757,Regent College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Applied Sciences,18,0,4,4,2,4,2,2
Leicester,130757,Regent College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Business Studies,20,1,1,2,4,4,3,5
Leicester,130757,Regent College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,27,2,10,7,6,1,1,0
Leicester,130757,Regent College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Health Studies,23,1,7,7,6,1,1,0
Leicester,130757,Regent College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,6,0,0,1,3,1,1,0
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,7,1,0,0,3,0,0,3
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Maintenance Engineering,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,6,1,0,0,1,0,2,2
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Speech & Drama,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130759,Grantham College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130760,New College Stamford,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130760,New College Stamford,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130760,New College Stamford,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,7,1,1,0,1,0,1,3
Lincolnshire,130761,Boston College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130761,Boston College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130761,Boston College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130761,Boston College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,19,1,0,1,4,5,5,3
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,7,0,0,1,0,1,1,4
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports / Movement Science,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lincolnshire,130762,Lincoln College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,12,0,2,0,1,1,3,5
Norfolk,130763,The College of West Anglia,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130763,The College of West Anglia,General Further Education College,Pearson BTEC Level 3 Diploma,Maintenance Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130763,The College of West Anglia,General Further Education College,Pearson BTEC Level 3 Diploma,Mechanical Engineering (General),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130763,The College of West Anglia,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130763,The College of West Anglia,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Automotive Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,27,1,2,4,8,1,5,6
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),14,2,1,1,5,2,2,1
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Hospitality / Catering Studies,13,4,0,0,0,0,3,6
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Maintenance Engineering,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Mechanical Engineering (General),17,4,2,1,1,0,4,5
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Small Business Management,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Sports / Movement Science,19,8,1,2,3,1,2,2
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,11,2,1,0,2,3,2,1
Norfolk,130764,Norwich City College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130765,Great Yarmouth College,General Further Education College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Norfolk,130765,Great Yarmouth College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,8,1,0,0,3,1,1,2
Norfolk,130765,Great Yarmouth College,General Further Education College,Pearson BTEC Level 3 Diploma,Music Studies (General),8,0,0,0,0,1,3,4
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Multimedia,15,0,2,1,4,5,2,1
Norfolk,130767,East Norfolk Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Speech & Drama,6,1,2,1,1,0,0,1
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Beauty Therapy,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,38,0,0,0,0,11,15,12
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Music Studies (General),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Photography,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130769,Northampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,15,7,1,0,2,2,3,0
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,13,0,0,0,2,4,5,2
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Graphic Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Speech & Drama,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130771,Tresham College of Further and Higher Education,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,6,1,2,0,1,0,2,0
Northamptonshire,130772,Moulton College,Agriculture and Horticulture College,Pearson BTEC Level 3 Diploma,Agriculture (General),6,0,0,0,0,0,0,6
Northamptonshire,130772,Moulton College,Agriculture and Horticulture College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,12,0,1,0,0,2,2,7
Northamptonshire,130772,Moulton College,Agriculture and Horticulture College,Pearson BTEC Level 3 Diploma,Arboriculture,6,0,0,1,1,0,3,1
Northamptonshire,130772,Moulton College,Agriculture and Horticulture College,Pearson BTEC Level 3 Diploma,Environmental Management,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northamptonshire,130772,Moulton College,Agriculture and Horticulture College,Pearson BTEC Level 3 Diploma,Sports Studies,13,1,0,1,3,3,0,5
Northumberland,130773,Northumberland College,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,6,1,0,1,1,0,2,1
Northumberland,130773,Northumberland College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northumberland,130773,Northumberland College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northumberland,130773,Northumberland College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northumberland,130773,Northumberland College,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northumberland,130773,Northumberland College,General Further Education College,Pearson BTEC Level 3 Diploma,Photography,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Northumberland,130773,Northumberland College,General Further Education College,Pearson BTEC Level 3 Diploma,Three Dimensional Design (3D Design),1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Fine Art,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Music Studies (General),5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Music Technology (Electronic),5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Small Business Management,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Speech & Drama,25,0,2,2,6,9,5,1
Nottingham,130776,New College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,9,3,2,1,1,0,0,2
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Maintenance Engineering,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,8,1,0,0,2,2,1,2
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,8,0,0,0,0,0,2,6
Nottinghamshire,130777,West Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130779,North Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130779,North Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130779,North Nottinghamshire College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,9,0,1,1,1,0,2,4
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,12,0,2,0,2,2,0,6
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,19,3,1,5,2,1,3,4
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Pharmacy,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,50,2,3,3,4,8,8,22
Nottinghamshire,130783,Central College Nottingham,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,130789,The Henley College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Business Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,130789,The Henley College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,130789,The Henley College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Tourism,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,130793,Abingdon and Witney College,General Further Education College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,130793,Abingdon and Witney College,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,130793,Abingdon and Witney College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oxfordshire,130793,Abingdon and Witney College,General Further Education College,Pearson BTEC Level 3 Diploma,Mechanical Engineering (General),7,1,1,1,1,0,2,1
Oxfordshire,130793,Abingdon and Witney College,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,8,0,0,1,0,1,2,4
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Maintenance Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,30,0,1,5,3,4,4,13
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,15,0,0,0,0,1,5,9
Telford and Wrekin,130796,Telford College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,10,0,0,0,0,1,2,7
Shropshire,130797,Walford and North Shropshire College,Tertiary College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Shropshire,130797,Walford and North Shropshire College,Tertiary College,Pearson BTEC Level 3 Diploma,Sports Studies,27,0,0,4,8,3,8,4
Shropshire,130798,Shrewsbury College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Shropshire,130798,Shrewsbury College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Shropshire,130798,Shrewsbury College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Shropshire,130798,Shrewsbury College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,11,0,1,0,1,2,4,3
Shropshire,130798,Shrewsbury College of Arts and Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,13,0,0,1,1,1,2,8
Telford and Wrekin,130801,New College Telford,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Telford and Wrekin,130801,New College Telford,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,21,3,2,7,9,0,0,0
Somerset,130803,Bridgwater College,Tertiary College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
